user_id,current_role,years_experience,industry,skills,education_level,next_role,skills_to_learn,current_salary_LPA,predicted_salary_LPA
U8020,DevOps Engineer,6,Automotive,,Masters,Mobile App Developer (Android/iOS),"Java, Kotlin, Kubernetes, Linux, Node.js, SQL, Swift",33.3,37.77
U1654,DevOps Engineer,11,Technology,,Bachelors,Site Reliability Engineer (SRE),"Java, Linux, Machine Learning, Node.js, SQL",31.9,35.68
U2194,DevOps Engineer,6,Education,,Bachelors,Full Stack Developer,"DevOps, Java, Kubernetes, Node.js, SQL",34.2,41.98
U2506,DevOps Engineer,12,Technology,,Bachelors,Software Developer / Engineer,"C, C++, Cloud, Git, Kubernetes, Node.js, SQL, Security",54.2,67.2
U1144,DevOps Engineer,7,Automotive,,Bachelors,Cloud Developer (AWS/GCP/Azure),"Docker, Java, Linux, React, SQL",21.3,25.3
U7248,DevOps Engineer,6,Retail,,Bachelors,"Front-End Developer (React, Angular, etc.)","Cloud, DevOps, Docker, Linux, Machine Learning",38.7,44.43
U5856,DevOps Engineer,5,Technology,,Bachelors,Site Reliability Engineer (SRE),"Cloud, Java, Python, SQL, Security",35.5,43.38
U4492,DevOps Engineer,14,Automotive,,PhD,Software Developer / Engineer,"C, C++, Cloud, Data Structures, Git, Java, Kubernetes, Machine Learning",57.9,67.61
U1620,DevOps Engineer,2,Finance,,Masters,"Back-End Developer (Node.js, Django, Spring Boot, etc.)","Cloud, DevOps, Linux, Node.js, Python",7.5,8.41
U7678,DevOps Engineer,9,Technology,,Bachelors,Embedded Software Engineer,"C, C++, Docker, Java, Kubernetes, RTOS, SQL, Security",30.2,36.49
U2036,DevOps Engineer,10,Automotive,,Bachelors,Software Architect,"C++, Docker, Kubernetes, Machine Learning, Microservices, SQL, Security, System Design",58.9,72.56
U5612,DevOps Engineer,15,Finance,,Bachelors,Software Architect,"C++, Cloud, Docker, Linux, Microservices, Python, System Design, Testing",49.1,61.38
U9941,DevOps Engineer,1,Technology,,Bachelors,Cloud Developer (AWS/GCP/Azure),"Data Structures, DevOps, Kubernetes, Machine Learning, React",10.0,12.26
U1082,DevOps Engineer,8,Technology,,PhD,Software Developer / Engineer,"C, C++, DevOps, Docker, Git, React, Security, Testing",13.4,16.72
U3637,DevOps Engineer,2,Telecom,,Bachelors,Mobile App Developer (Android/iOS),"Java, Kotlin, Node.js, React, SQL, Swift, Testing",32.3,38.28
U2198,DevOps Engineer,6,Retail,,Bachelors,Cloud Developer (AWS/GCP/Azure),"Data Structures, Linux, Node.js, Python, React",41.4,45.84
U3100,DevOps Engineer,4,Automotive,,Bachelors,Software Developer / Engineer,"C, C++, Cloud, Git, Java, Kubernetes, Python, Testing",41.2,47.65
U3496,DevOps Engineer,15,Telecom,,PhD,"Front-End Developer (React, Angular, etc.)","Cloud, Java, Kubernetes, Security, Testing",19.5,23.39
U5533,DevOps Engineer,12,Technology,,Masters,"Front-End Developer (React, Angular, etc.)","Data Structures, Linux, SQL, Security, Testing",49.8,62.25
U2783,DevOps Engineer,1,Retail,,Masters,Game Developer,"Cloud, Docker, Linux, Machine Learning, Security",9.6,11.74
U9309,DevOps Engineer,10,Telecom,,Masters,Embedded Software Engineer,"C, C++, DevOps, Java, Linux, Machine Learning, Node.js, RTOS",46.9,57.93
U7430,DevOps Engineer,6,Retail,,Masters,Software Architect,"C++, Data Structures, Microservices, Node.js, Python, React, Security, System Design",34.6,39.45
U4913,DevOps Engineer,7,Retail,,Bachelors,Full Stack Developer,"Data Structures, Docker, Java, Kubernetes, Node.js",26.3,30.45
U1662,DevOps Engineer,0,Healthcare,,Masters,Game Developer,"Customer Service, Networking Basics, Operating Systems",4.28,4.79
U7358,DevOps Engineer,8,Education,,Masters,"Back-End Developer (Node.js, Django, Spring Boot, etc.)","DevOps, Linux, Machine Learning, React, Testing",32.4,38.12
U7171,DevOps Engineer,8,Healthcare,,Bachelors,Embedded Software Engineer,"C, C++, Cloud, Docker, Node.js, Python, RTOS, Security",23.6,28.71
U6781,DevOps Engineer,9,Healthcare,,Bachelors,Embedded Software Engineer,"C, C++, Cloud, Docker, Python, RTOS, Security, Testing",7.5,9.19
U9430,DevOps Engineer,8,Telecom,,Masters,Embedded Software Engineer,"C, C++, Cloud, DevOps, Node.js, Python, RTOS, SQL",38.4,47.57
U6410,DevOps Engineer,2,Technology,,Bachelors,Embedded Software Engineer,"C, C++, DevOps, Java, Python, RTOS, Security, Testing",35.9,44.57
U4992,DevOps Engineer,7,Telecom,,Masters,Mobile App Developer (Android/iOS),"Cloud, Java, Kotlin, Machine Learning, Security, Swift, Testing",15.1,17.28
U3725,DevOps Engineer,6,Finance,,Bachelors,Mobile App Developer (Android/iOS),"Cloud, Docker, Java, Kotlin, Kubernetes, Security, Swift, Testing",4.9,6.12
U8359,DevOps Engineer,3,Education,,Bachelors,Site Reliability Engineer (SRE),"Data Structures, Docker, Python, SQL, Testing",18.0,20.25
U3747,DevOps Engineer,4,Telecom,,Bachelors,Game Developer,"DevOps, Kubernetes, Machine Learning, Python, Security",26.1,30.79
U4315,DevOps Engineer,1,Education,,Bachelors,Embedded Software Engineer,"C, C++, Cloud, Data Structures, Docker, Machine Learning, RTOS, Testing",21.1,25.13
U2526,DevOps Engineer,14,Telecom,,Bachelors,Software Developer / Engineer,"C, C++, Cloud, DevOps, Docker, Git, Python, SQL",12.2,14.98
U9680,DevOps Engineer,5,Retail,,Bachelors,"Front-End Developer (React, Angular, etc.)","Java, Machine Learning, Python, SQL, Security",13.0,15.39
U5170,DevOps Engineer,13,Technology,,Bachelors,"Back-End Developer (Node.js, Django, Spring Boot, etc.)","Java, Linux, Python, React, Security",27.3,32.83
U1116,DevOps Engineer,10,Telecom,,Masters,Software Developer / Engineer,"C, C++, Docker, Git, Machine Learning, Python, SQL, Security",49.3,57.88
U2746,DevOps Engineer,0,Education,,Masters,Mobile App Developer (Android/iOS),"Customer Service, Java, Kotlin, Networking Basics, Operating Systems, Swift",6.21,7.76
U4337,DevOps Engineer,5,Healthcare,,Masters,Software Developer / Engineer,"C, C++, DevOps, Docker, Git, Java, Node.js, React",44.6,52.93
U7522,DevOps Engineer,4,Retail,,Bachelors,Embedded Software Engineer,"C, C++, Data Structures, Linux, Python, RTOS, React, SQL",11.2,13.07
U6544,DevOps Engineer,0,Education,,Masters,API Developer,"Customer Service, Networking Basics, Operating Systems",6.96,7.77
U2444,DevOps Engineer,2,Education,,Bachelors,Full Stack Developer,"DevOps, Java, Kubernetes, Node.js, React",34.1,42.62
U1941,DevOps Engineer,12,Retail,,Bachelors,API Developer,"Cloud, DevOps, Kubernetes, Security, Testing",34.0,41.58
U9364,DevOps Engineer,5,Education,,PhD,Cloud Developer (AWS/GCP/Azure),"Cloud, Kubernetes, Linux, Node.js, SQL",30.1,37.38
U2422,DevOps Engineer,7,Technology,,Bachelors,Game Developer,"Cloud, Data Structures, Docker, Machine Learning, React",38.6,46.93
U5661,DevOps Engineer,11,Retail,,Bachelors,Game Developer,"Cloud, Java, Machine Learning, SQL, Security",28.9,34.41
U5277,DevOps Engineer,7,Education,,Bachelors,Cloud Developer (AWS/GCP/Azure),"Data Structures, Docker, Kubernetes, Machine Learning, SQL",7.7,9.0
U9409,DevOps Engineer,11,Automotive,,Bachelors,Cloud Developer (AWS/GCP/Azure),"DevOps, Docker, Linux, Node.js, Security",50.9,58.61
U8548,DevOps Engineer,8,Education,,Bachelors,Cloud Developer (AWS/GCP/Azure),"Data Structures, Node.js, Python, SQL, Testing",43.1,52.64
U7757,DevOps Engineer,1,Finance,,Bachelors,Full Stack Developer,"Java, Linux, SQL, Security, Testing",30.2,37.75
U3924,DevOps Engineer,6,Education,,Masters,Site Reliability Engineer (SRE),"DevOps, Java, Linux, Node.js, Security",8.5,10.35
U4847,DevOps Engineer,7,Technology,,Bachelors,Mobile App Developer (Android/iOS),"Java, Kotlin, Linux, Python, React, Security, Swift, Testing",30.8,34.84
U2964,DevOps Engineer,15,Retail,,PhD,Game Developer,"Data Structures, DevOps, Java, Linux, Node.js",49.6,59.17
U9066,DevOps Engineer,6,Finance,,Bachelors,"Back-End Developer (Node.js, Django, Spring Boot, etc.)","DevOps, Docker, Java, Security, Testing",13.4,15.81
U1887,DevOps Engineer,15,Retail,,Bachelors,Site Reliability Engineer (SRE),"Data Structures, Machine Learning, Node.js, React, SQL",72.8,82.05
U9490,DevOps Engineer,14,Finance,,Bachelors,"Front-End Developer (React, Angular, etc.)","Java, Kubernetes, Python, React, Testing",23.5,26.86
U6924,DevOps Engineer,12,Automotive,,Bachelors,"Front-End Developer (React, Angular, etc.)","Linux, Machine Learning, Node.js, Python, Security",20.1,22.18
U9171,DevOps Engineer,0,Finance,,Bachelors,Full Stack Developer,"Customer Service, Networking Basics, Operating Systems",4.11,5.06
U4744,DevOps Engineer,4,Healthcare,,Bachelors,"Back-End Developer (Node.js, Django, Spring Boot, etc.)","Cloud, Docker, Node.js, Python, React",9.5,11.06
U1159,DevOps Engineer,15,Automotive,,Bachelors,Embedded Software Engineer,"C, C++, DevOps, Java, Linux, Node.js, Python, RTOS",35.3,43.98
U5111,DevOps Engineer,5,Automotive,,Bachelors,Full Stack Developer,"Cloud, Java, Python, SQL, Security",37.2,44.68
U2577,DevOps Engineer,15,Technology,,Bachelors,Software Developer / Engineer,"C, C++, Cloud, DevOps, Git, Python, React, SQL",30.4,37.01
U7746,DevOps Engineer,3,Telecom,,Masters,Embedded Software Engineer,"C, C++, Docker, Java, Node.js, RTOS, React, Security",22.1,24.98
U6326,DevOps Engineer,11,Technology,,Bachelors,Game Developer,"DevOps, Machine Learning, Python, React, Testing",20.8,25.09
U3745,DevOps Engineer,0,Technology,,Bachelors,"Back-End Developer (Node.js, Django, Spring Boot, etc.)","Customer Service, Networking Basics, Operating Systems",3.79,4.61
U6136,DevOps Engineer,9,Finance,,Masters,Software Developer / Engineer,"C, C++, DevOps, Git, React, SQL, Security, Testing",31.2,37.72
U9535,DevOps Engineer,1,Technology,,Bachelors,Embedded Software Engineer,"C, C++, Data Structures, DevOps, Kubernetes, RTOS, Security, Testing",6.1,7.5
U4450,DevOps Engineer,7,Retail,,Bachelors,Software Developer / Engineer,"C, C++, Git, Linux, Node.js, React, Security, Testing",18.3,21.81
U9584,DevOps Engineer,6,Healthcare,,Masters,Cloud Developer (AWS/GCP/Azure),"Kubernetes, Linux, Python, SQL, Testing",32.6,39.26
U5655,DevOps Engineer,11,Education,,Bachelors,Software Architect,"C++, Cloud, Machine Learning, Microservices, Node.js, Python, Security, System Design",45.8,53.47
U9856,DevOps Engineer,2,Technology,,Bachelors,"Front-End Developer (React, Angular, etc.)","Java, Linux, Python, SQL, Testing",32.7,40.88
U6688,DevOps Engineer,6,Education,,Masters,Game Developer,"Cloud, Data Structures, Python, React, Security",12.8,14.21
U1172,DevOps Engineer,3,Finance,,Masters,"Back-End Developer (Node.js, Django, Spring Boot, etc.)","Docker, Machine Learning, Node.js, SQL, Testing",31.9,39.43
U1149,DevOps Engineer,10,Automotive,,Bachelors,Software Architect,"C++, Cloud, Data Structures, Linux, Microservices, React, Security, System Design",33.3,41.62
U8161,DevOps Engineer,4,Healthcare,,PhD,Embedded Software Engineer,"C, C++, Data Structures, Docker, Java, Node.js, Python, RTOS",31.6,36.45
U4924,Site Reliability Engineer (SRE),4,Healthcare,,Masters,API Developer,"DevOps, Java, Kubernetes, Node.js, Python",25.4,29.76
U2808,Site Reliability Engineer (SRE),13,Finance,,Bachelors,Game Developer,"Cloud, DevOps, Linux, React, SQL",30.4,38.0
U4046,Site Reliability Engineer (SRE),5,Education,,Bachelors,Full Stack Developer,"Docker, Linux, Machine Learning, SQL, Testing",26.4,32.27
U1241,Site Reliability Engineer (SRE),14,Telecom,,Bachelors,API Developer,"Kubernetes, Linux, Python, React, Testing",49.4,57.18
U2314,Site Reliability Engineer (SRE),11,Healthcare,,Masters,Mobile App Developer (Android/iOS),"Cloud, Data Structures, Java, Kotlin, Python, Swift, Testing",25.3,31.12
U7251,Site Reliability Engineer (SRE),0,Automotive,,Bachelors,Mobile App Developer (Android/iOS),"Customer Service, Java, Kotlin, Networking Basics, Operating Systems, Swift",5.71,6.87
U2539,Site Reliability Engineer (SRE),9,Finance,,Bachelors,API Developer,"Cloud, Kubernetes, Python, React, Testing",37.2,44.78
U5150,Site Reliability Engineer (SRE),11,Technology,,Masters,Embedded Software Engineer,"C, C++, Cloud, Data Structures, Docker, Java, RTOS, React",33.0,37.25
U6316,Site Reliability Engineer (SRE),15,Automotive,,Bachelors,Embedded Software Engineer,"C, C++, Kubernetes, Linux, Machine Learning, Node.js, RTOS, React",14.7,17.53
U7084,Site Reliability Engineer (SRE),5,Automotive,,Masters,Embedded Software Engineer,"C, C++, Data Structures, Java, Node.js, Python, RTOS, React",39.2,47.6
U6824,Site Reliability Engineer (SRE),14,Automotive,,Bachelors,Full Stack Developer,"Cloud, Java, Linux, Security, Testing",29.3,33.26
U1349,Site Reliability Engineer (SRE),4,Telecom,,Masters,Full Stack Developer,"Cloud, Data Structures, DevOps, Kubernetes, Testing",5.5,6.48
U9892,Site Reliability Engineer (SRE),11,Automotive,,Bachelors,Embedded Software Engineer,"C, C++, Cloud, Java, Kubernetes, Python, RTOS, SQL",19.5,21.49
U2128,Site Reliability Engineer (SRE),2,Education,,Bachelors,"Back-End Developer (Node.js, Django, Spring Boot, etc.)","Cloud, Docker, Machine Learning, React, Security",33.0,39.48
U9289,Site Reliability Engineer (SRE),7,Telecom,,Bachelors,Game Developer,"Cloud, Data Structures, Kubernetes, Linux, Security",22.5,27.04
U4110,Site Reliability Engineer (SRE),2,Finance,,Bachelors,Software Architect,"C++, Data Structures, Kubernetes, Machine Learning, Microservices, SQL, Security, System Design",35.2,43.36
U2577,Site Reliability Engineer (SRE),7,Finance,,Bachelors,Cloud Developer (AWS/GCP/Azure),"DevOps, Docker, Kubernetes, Machine Learning, Security",6.3,7.46
U2617,Site Reliability Engineer (SRE),13,Technology,,Masters,Game Developer,"DevOps, Docker, Python, SQL, Testing",63.5,74.03
U4616,Site Reliability Engineer (SRE),6,Finance,,Masters,Software Developer / Engineer,"C, C++, DevOps, Docker, Git, Java, Kubernetes, Security",31.6,38.54
U7814,Site Reliability Engineer (SRE),2,Retail,,Masters,Mobile App Developer (Android/iOS),"Data Structures, DevOps, Docker, Java, Kotlin, Machine Learning, Python, Swift",31.9,36.6
U9511,Site Reliability Engineer (SRE),7,Technology,,Bachelors,"Back-End Developer (Node.js, Django, Spring Boot, etc.)","Kubernetes, Machine Learning, Node.js, SQL, Testing",17.2,19.1
U3931,Site Reliability Engineer (SRE),13,Telecom,,Bachelors,Software Architect,"C++, Cloud, DevOps, Kubernetes, Microservices, React, Security, System Design",44.1,55.12
U2705,Site Reliability Engineer (SRE),3,Retail,,Masters,DevOps Engineer,"Cloud, Docker, Go, Kubernetes, Node.js, Python, Security",6.2,7.17
U6319,Site Reliability Engineer (SRE),5,Retail,,Bachelors,"Front-End Developer (React, Angular, etc.)","Data Structures, Docker, Java, Linux, Testing",40.6,47.31
U7145,Site Reliability Engineer (SRE),0,Telecom,,Bachelors,Software Developer / Engineer,"C, C++, Customer Service, Git, Networking Basics, Operating Systems",5.63,6.95
U9480,Site Reliability Engineer (SRE),4,Education,,Masters,Mobile App Developer (Android/iOS),"Data Structures, DevOps, Docker, Java, Kotlin, Machine Learning, Security, Swift",23.9,28.88
U2544,Site Reliability Engineer (SRE),0,Education,,Bachelors,Mobile App Developer (Android/iOS),"Customer Service, Java, Kotlin, Networking Basics, Operating Systems, Swift",6.43,8.04
U5920,Site Reliability Engineer (SRE),1,Automotive,,Bachelors,DevOps Engineer,"Data Structures, Docker, Go, Kubernetes, Linux, Python, SQL, Testing",29.4,36.17
U2562,Site Reliability Engineer (SRE),11,Education,,Bachelors,API Developer,"Cloud, Machine Learning, Node.js, Python, React",57.9,71.03
U2974,Site Reliability Engineer (SRE),3,Technology,,Masters,Embedded Software Engineer,"C, C++, Data Structures, DevOps, Docker, Java, RTOS, Testing",19.5,22.78
U6354,Site Reliability Engineer (SRE),12,Technology,,Bachelors,Software Architect,"C++, Cloud, DevOps, Docker, Linux, Microservices, System Design, Testing",44.6,50.2
U4638,Site Reliability Engineer (SRE),11,Healthcare,,PhD,Software Architect,"C++, Data Structures, Java, Microservices, Node.js, React, System Design, Testing",34.0,41.51
U5301,Site Reliability Engineer (SRE),6,Telecom,,Bachelors,Embedded Software Engineer,"C, C++, Data Structures, Docker, RTOS, SQL, Security, Testing",47.3,54.93
U8993,Site Reliability Engineer (SRE),1,Education,,Bachelors,Embedded Software Engineer,"C, C++, Data Structures, Linux, Python, RTOS, Security, Testing",14.0,16.81
U2843,Site Reliability Engineer (SRE),9,Telecom,,Bachelors,Software Architect,"C++, Cloud, Linux, Microservices, Python, SQL, Security, System Design",55.5,63.86
U6729,Site Reliability Engineer (SRE),15,Telecom,,Bachelors,Software Architect,"C++, Java, Linux, Machine Learning, Microservices, SQL, System Design, Testing",26.4,32.69
U2405,Site Reliability Engineer (SRE),13,Finance,,Masters,Software Developer / Engineer,"C, C++, Data Structures, Git, Node.js, React, SQL, Testing",10.0,12.03
U8373,Site Reliability Engineer (SRE),6,Education,,Bachelors,API Developer,"Cloud, Kubernetes, Linux, Machine Learning, Testing",39.5,46.31
U9991,Site Reliability Engineer (SRE),13,Finance,,Bachelors,Software Architect,"C++, Cloud, DevOps, Docker, Microservices, Node.js, SQL, System Design",24.2,27.41
U1984,Site Reliability Engineer (SRE),4,Retail,,Masters,Cloud Developer (AWS/GCP/Azure),"Docker, Java, React, SQL, Testing",17.2,19.45
U6901,Site Reliability Engineer (SRE),10,Retail,,PhD,DevOps Engineer,"Cloud, DevOps, Docker, Go, Kubernetes, Linux, Security, Testing",8.4,9.45
U9709,Site Reliability Engineer (SRE),7,Retail,,PhD,"Back-End Developer (Node.js, Django, Spring Boot, etc.)","Docker, Kubernetes, Node.js, Python, Security",24.5,29.88
U6465,Site Reliability Engineer (SRE),11,Technology,,Masters,Full Stack Developer,"Cloud, Java, Machine Learning, Python, Testing",44.6,54.99
U9212,Site Reliability Engineer (SRE),4,Retail,,Bachelors,Game Developer,"DevOps, Docker, Java, Linux, Node.js",4.3,4.89
U6599,Site Reliability Engineer (SRE),6,Technology,,Bachelors,Mobile App Developer (Android/iOS),"Cloud, DevOps, Docker, Java, Kotlin, React, Security, Swift",6.6,8.25
